coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
QMB,6756,$6.00,DEPT,2,T R,5-6,HGS,240,MANAG QUANT ANALYS 2,"Pathak,Praveen Ashok;",,,,
QMB,6756,$6.00,DEPT,2,M W,1-2,HGS,250,MANAG QUANT ANALYS 2,"Munson,Adam Burton;",,,,
QMB,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Koehler,Gary J;",,,,
QMB,6941,,DEPT,VAR,TBA,,,,INTERNSHIP,"Koehler,Gary J;",,,,
QMB,6957,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Koehler,Gary J;",,,,
QMB,7933,,DEPT,VAR,TBA,,,,PHD SEMINAR IN IS/IT,"Bandyopadhyay,Subhajyoti;",,,,
QMB,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Paul,Anand Abraham;",,,,
QMB,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Paul,Anand Abraham;",,,,
IDS,2935,,6420,VAR,F,6-8,MAT,0018,FACETS OF SUSTAINABIL,"Thiele,Leslie Paul;",,,,
IDS,2935,,7336,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",W,7,PSY,0151
IDS,2935,,7343,3,M W,7,LIT,0109,WHAT IS THE GOOD LIFE,"Palmer,John Anderson,III;",R,4,LIT,0127
IDS,2935,,7344,3,M W,7,LIT,0109,WHAT IS THE GOOD LIFE,"Palmer,John Anderson,III;",W,8,TUR,2342
IDS,2935,,7364,3,M W,7,LIT,0109,WHAT IS THE GOOD LIFE,"Palmer,John Anderson,III;",W,9,UST,0108
IDS,2935,,7373,3,M W,7,LIT,0109,WHAT IS THE GOOD LIFE,"Palmer,John Anderson,III;",R,2,DAU,0342
IDS,2935,,7374,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",W,8,MAT,0113
IDS,2935,,7375,3,M W,7,LIT,0109,WHAT IS THE GOOD LIFE,"Palmer,John Anderson,III;",R,5,DAU,0342
IDS,2935,,7377,3,M W,7,LIT,0109,WHAT IS THE GOOD LIFE,"Palmer,John Anderson,III;",R,10,DAU,0342
IDS,2935,,7378,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",W,9,TUR,2306
IDS,2935,,7381,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",F,2,TUR,1315
IDS,2935,,7384,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",F,5,WEIM,1092
IDS,2935,,7393,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",R,8,TUR,2353
IDS,2935,,7408,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",R,9,MCCB,3124
IDS,2935,,7410,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",R,10,FLI,0121
IDS,2935,,7411,3,M W,5,PUGH,170,WHAT IS THE GOOD LIFE,"Peterson,Anna;",F,7,FLG,0275
IDS,2935,,7438,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",W,9,MAT,0005
IDS,2935,,7439,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",F,5,WEIM,1094
IDS,2935,,7452,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",F,6,FLG,0275
IDS,2935,,7455,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",F,7,WEIM,1092
IDS,2935,,7461,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",R,4,RNK,0106
IDS,2935,,7466,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",F,2,UST,0108
IDS,2935,,7479,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",F,3,MAT,0114
IDS,2935,,7487,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",R,5,MAT,0112
IDS,2935,,7504,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",R,3,AND,0032
IDS,2935,,7508,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",R,6,MAT,0105
IDS,2935,,7511,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",R,8,MAEB,0234
IDS,2935,,7512,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",W,10,UST,0108
IDS,2935,,7514,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",R,9,MAEB,0234
IDS,2935,,7519,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",F,4,MAT,0105
IDS,2935,,7523,3,M W,8,TUR,L007,WHAT IS THE GOOD LIFE,"Rovine,Victoria L;Silver,Christopher;Smith,Brenda Jo;",W,2,UST,0108
IDS,4906,,DEPT,VAR,TBA,,,,INTERDISC THESIS RES,STAFF;,,,,
IDS,4930,,8264,3,T,4-5,LIT,0127,THE LEGISLATIVE EXPER,"Haridopolos,Mike J;",,,WEB,
IDS,4930,,8265,3,T,8-9,DAU,0342,STATE POLI. IN MILLEN,"Haridopolos,Mike J;",,,WEB,
IDS,4930,,8267,3,T,11E1,LIT,0125,THREE-PARTY FL,"Haridopolos,Mike J;",,,WEB,
IDS,4940,,3638,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
IDS,4940,,DEPT,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
IND,1020,,2644,3,T,7,LIT,0101,DESIGN INNOVATION,"Meneely,Jason;",R,7-8,LIT,0101
IND,1020,,5804,3,T,7,LIT,0101,DESIGN INNOVATION,"Meneely,Jason;",R,7-8,LIT,0101
IND,2100,,0822,3,M W F,6,FAB,0103,HIST INTERIOR DES 1,"Hylton,Morris;",,,,
IND,2100,,2646,3,M W F,6,FAB,0103,HIST INTERIOR DES 1,STAFF;,,,,
IND,2313,$89.13,2348,3,T,5,RNK,0210,INTER DES COMMUNICA,STAFF;,R,6-7,ARCH,0116
IND,2313,$89.13,2349,3,T,5,RNK,0210,INTER DES COMMUNICA,STAFF;,R,8-9,ARCH,0116
IND,2635,,8008,3,M,7,ARCH,0423,THEORY INTERIOR ARCH,"Torres,Maruja;",W,7-8,ARCH,0423
IND,3215,$175.30,2650,5,M,2,RNK,0225,ARCHITECT INTERIOR 1,STAFF;,W F,2-4,ARCH,0312
IND,3215,$175.30,7495,5,M,2,RNK,0225,ARCHITECT INTERIOR 1,STAFF;,W F,2-4,ARCH,0310
IND,3468,,2653,3,T R,9-10,ARCH,0213,INTERIOR ENVIRON TECH,"Park,Nam-Kyu;",,,,
IND,3483,,2652,4,M W,7,ARCH,0213,INT DES CONST DOCUMNT,"Carmel-gilfilen,Candy N;",M W,8-9,ARCH,0312
IND,3483,,4447,4,M W,7,ARCH,0213,INT DES CONST DOCUMNT,"Carmel-gilfilen,Candy N;",M W,8-9,ARCH,0310
IND,3905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDIES,STAFF;,,,,
IND,3905,,7023,VAR,TBA,,,,INDIVIDUAL STUDIES,STAFF;,,,,
IND,3905,,8772,VAR,TBA,,,,INDIVIDUAL STUDIES,STAFF;,,,,
IND,4225,$204.36,2655,6,M W F,2,RNK,0230,ADV ARCH INTERIORS 1,"Carmel-gilfilen,Candy N;",M W F,3-4,ARCH,0314
IND,4225,$204.36,4672,6,M W F,2,RNK,0230,ADV ARCH INTERIORS 1,"Carmel-gilfilen,Candy N;",M W F,3-4,ARCH,0416
IND,4450C,$10.00,4067,4,T R,3-4,ARCH,0416,ADV INT DES DET/CONS,"Meneely,Jason;Park,Nam-Kyu;",,,,
IND,4450C,$10.00,8770,4,T R,3-4,ARCH,0314,ADV INT DES DET/CONS,"Meneely,Jason;Park,Nam-Kyu;",,,,
IND,4930,$20.00,DEPT,VAR,TBA,,,,SOLAR DECATHALON 2011,"Park,Nam-Kyu;Torres,Maruja;",,,,
IND,5106,,DEPT,3,M W F,6,FAB,0103,HIST INTERIOR DES 1,STAFF;,,,,
IND,5212C,,DEPT,5,M,2,RNK,0230,ARCH INTERIORS 1,"Carmel-gilfilen,Candy N;",W F,2-4,ARCH,0313
IND,5227C,,DEPT,6,M W F,2,RNK,0230,ADV ARCH INTERIOR 1,"Carmel-gilfilen,Candy N;",M W F,3-4,ARCH,0313
IND,5427C,,DEPT,4,M W,7,ARCH,0213,INT DES CONSTRUC DOC,STAFF;,M W,8-9,ARCH,0313
IND,5454C,,DEPT,4,T R,3-4,ARCH,0314,ADV DETAIL CONSTR DOC,"Meneely,Jason;Park,Nam-Kyu;",,,,
IND,5466,,DEPT,3,T R,9-10,ARCH,0213,INTERIOR ENVIRON TECH,"Park,Nam-Kyu;",,,,
IND,5937,,DEPT,VAR,TBA,,,,SOLAR DECATHALON 2011,"Park,Nam-Kyu;Torres,Maruja;",,,,
IND,6639,,DEPT,3,T,6-8,RNK,0215,METHODS OF RESEARCH,"Lang,Tiffany C;Portillo,Margaret B;",,,,
IND,6906,,DEPT,VAR,TBA,,,,INDEPENDENT STUDIES,STAFF;,,,,
IND,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
IND,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
IND,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
JST,2930,,0320,3,T,7,FAC,0127,INTRO JEWISH STUDIES,"Kujundzic,Dragan;",R,7-8,FAC,0127
JST,2930,,1772,3,M W,4,FAB,0103,HEBREW SCRIPTURES,"Kawashima,Robert Saiji;",F,3,WEIM,1076
JST,2930,,5303,3,M W,4,FAB,0103,HEBREW SCRIPTURES,"Kawashima,Robert Saiji;",F,4,WEIM,1076
JST,2930,,5309,3,M W,4,FAB,0103,HEBREW SCRIPTURES,"Kawashima,Robert Saiji;",F,6,MAT,0103
JST,3930,,1992,3,T,5-6,MAT,0103,MOD GERMAN CULT/CIV,"Difino,Sharon M;",R,6,MAT,0103
JST,3930,,2889,3,T,7,LIT,0125,WOMEN & POL MID EAST,"Woods,Patricia Janice;",R,7-8,MAT,0119
JST,3930,,2940,3,T,9-10,MCCA,G186,VAMPIRE STORIES,"Kujundzic,Dragan;",R,9,TUR,L005
JST,3930,,4112,3,M W F,4,FLI,0119,HOLOCAUST STUDIES,"Goda,Norman Jacob William;",,,,
JST,3930,,5407,3,T,4,TUR,2334,NAZISM IN FILM & LIT.,"Kligerman,Eric Matthew;",W,9-11,TUR,2334
JST,3930,,5663,3,T,7,TUR,2306,REPRESENT OF MOSES,"Kligerman,Eric Matthew;",R,7-8,TUR,2306
JST,3930,,5864,3,T,5-6,LIT,0125,WOMEN MOD HEBREW FICT,"Balaban,Avraham;",R,6,LIT,0125
JST,4905,,1128,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
JST,4936,,1994,3,T,8-9,MAT,0119,WOMEN & GERMAN LIT,"Difino,Sharon M;",R,9,MAT,0119
JST,4936,,4019,3,T,2-3,AND,0101,ISRAELI POLITICS,"Wald,Kenneth D;",R,3,AND,0034
JST,4936,,4168,3,TBA,,,,COLLOQUIUM JEWISH STU,STAFF;,,,,
JST,4940,,1776,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
JST,4970,,1778,VAR,TBA,,,,SENIOR HONORS THESIS,STAFF;,,,,
JOU,1100,,5308,1,M,9,WEIM,1064,INTRO TO JOURNALISM,STAFF;,,,,
JOU,3101,$18.67,4977,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",M,6-8,WEIM,3028
JOU,3101,$18.67,4980,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",W,6-8,WEIM,3028
JOU,3101,$18.67,4982,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",W,E1E3,WEIM,3024
JOU,3101,$18.67,4995,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",R,1-3,WEIM,2050
JOU,3101,$18.67,5012,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",R,2-4,WEIM,3028
JOU,3101,$18.67,5016,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",F,2-4,WEIM,3028
JOU,3101,$18.67,5022,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",M,6-8,WEIM,2050
JOU,3101,$18.67,5025,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",M,E1E3,WEIM,2056
JOU,3101,$18.67,7443,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",M,E1E3,WEIM,3028
JOU,3101,$18.67,9177,3,T R,5,WEIM,1064,REPORTING,"Foley,Michael F;",R,6-8,WEIM,3028
JOU,3110,,5043,3,T,8-9,FAB,0105,APPLIED FACT FINDING,"Armstrong,Cory L;",R,8,FAB,0105
JOU,3110,,DEPT,3,T,3-4,WEIM,1070,APPLIED FACT FINDING,STAFF;,R,3,WEIM,1070
JOU,3411,$50.00,4642,3,M,6-7,WEIM,1094,DESIGN,STAFF;,M,1011,WEIM,2056
JOU,3411,$50.00,5051,3,M,6-7,WEIM,1094,DESIGN,STAFF;,M,8-9,WEIM,2056
JOU,3601,$10.00,2930,3,T R,3,WEIM,1094,PHOTOGRAPHC JOURNALSM,"Freeman,John Glenn;",T,7-8,WEIM,3024
JOU,3601,$10.00,2932,3,T R,3,WEIM,1094,PHOTOGRAPHC JOURNALSM,"Freeman,John Glenn;",W,2-3,WEIM,3024
JOU,3601,$10.00,2939,3,T R,3,WEIM,1094,PHOTOGRAPHC JOURNALSM,"Freeman,John Glenn;",W,7-8,WEIM,3024
JOU,4004,,2677,3,T,5-6,MCCC,0100,HIST OF JOURNALISM,"Tripp,Bernell E;",R,6,MCCC,0100
JOU,4181,,5049,3,M W F,5,FLG,0275,PUB AFFAIRS REPORTING,"Weston,Edward G;",,,,
JOU,4201,$3.50,2680,3,T R,5,FLG,0280,NEWSPAPER EDITING,"Lewis,Norman Paul;",M,1-3,WEIM,2050
JOU,4201,$3.50,2682,3,T R,5,FLG,0280,NEWSPAPER EDITING,"Lewis,Norman Paul;",T,1-3,WEIM,3024
JOU,4201,$3.50,4617,3,T R,5,FLG,0280,NEWSPAPER EDITING,"Lewis,Norman Paul;",T,6-8,WEIM,3028
JOU,4201,$3.50,7021,3,T R,5,FLG,0280,NEWSPAPER EDITING,"Lewis,Norman Paul;",W,1-3,WEIM,2050
JOU,4301,,5787,3,T,7-9,WEIM,1078,SPECIALIZED JOURNALSM,"Mckeen,William L.;",,,,
JOU,4308,$15.00,1336,3,M,7-9,WEIM,1092,MAG & FEATURE WRITING,"Tripp,Bernell E;",,,,
JOU,4308,$15.00,3741,3,W,7-9,RNK,0215,MAG & FEATURE WRITING,"Clark,Alisson Lee;",,,,
JOU,4308,$15.00,4957,3,R,7-9,WEIM,1092,MAG & FEATURE WRITING,"Neely,Jeffrey Clark;",,,,
JOU,4308,$15.00,5053,3,T,7-9,MAT,0010,MAG & FEATURE WRITING,"Emmerich,Lisa;",,,,
JOU,4341,,5217,3,T R,7,RNK,0230,REPOR/WRIT ONLINE MED,"Cox,Jennifer B;",T,8-10,WEIM,2050
JOU,4412,$50.00,1426,3,R,7-9,WEIM,3024,ADVANCED DESIGN,"Kaplan,John;",,,,
JOU,4445C,$30.00,5057,3,M,3-5,WEIL,0279,APPLIED MAGAZINES,"Spiker,Theodore D;",,,,
JOU,4510,$25.00,5058,3,R,8-10,WEIM,1070,MAGAZINE MANAG/PUB,"Hallam,Linda S;",,,,
JOU,4603,$7.00,3042,3,W,E1E3,WEIM,1092,SPECIALIZED JOU PHOTO,"Kratzer,Brian W;",,,,
JOU,4604,$50.00,5059,3,M,3,WEIM,1092,ADVANCED PHOTO JOU 1,"Freeman,John Glenn;",M,4-5,WEIM,3024
JOU,4700,,5060,3,T R,4,FLG,0280,PROBS & ETHICS JOURNA,"Walsh-Childers,Kim B;",R,5,FLG,0245
JOU,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL PROBLEMS,"Mckeen,William L.;",,,,
JOU,4930,,2728,3,R,8-10,WEIM,1094,ADVANCED REPORTING,"Foley,Michael F;",,,,
JOU,4930,,DEPT,3,W,7-8,CBD,0234,ELECTRONIC PUBLISHING,"Carlson,David E;",,,,
JOU,4930,,DEPT,1,M,4-5,WEIM,2050,MULTIMEDIA REPORTING,"Mcadams,Melinda Jeanne;",,,,
JOU,4930,,DEPT,1,T,1011,WEIM,2056,MULTIMEDIA REPORTING,"Mcadams,Melinda Jeanne;",,,,
JOU,4930,,4293,3,T,3,CAR,0100,SPORTS AND SOCIETY,"Spiker,Theodore D;",R,2-3,CAR,0100
JOU,4930,,4440,3,M,9-11,WM,0202,MAGAZINE PRODUCTION,"Trunk,Denise M;",,,,
JOU,4930,,5474,1,T,8,WEIM,1094,PROFESSIONAL PRACTICE,"Foley,Michael F;",,,,
JOU,4930,,DEPT,3,M W,8,WEIM,1094,VISUAL JOURNALISM,STAFF;,,,,
JOU,4930,,7187,3,T R,10,MAEB,0211,SOCIAL NETWORKS,STAFF;,R,11,MAEB,0211
JOU,4940,,DEPT,VAR,TBA,,,,JOURNALISM INTERNSHIP,"Mckeen,William L.;",,,,
JOU,4943,,DEPT,1,TBA,,,,PHOTO JOU PRACTICUM,"Freeman,John Glenn;",,,,
JOU,4946,$8.50,0400,3,W,7-8,CBD,0316,APPLIED JOURNALISM,STAFF;,,,,
JOU,4946,$8.50,DEPT,3,M,8-10,WEIM,1078,APPLIED JOURNALISM,STAFF;,,,,
MMC,1702,,8368,3,T,10,NPB,1001,ROCK/ROLL & AMERICA,"Rickard,Glenn B;",R,11,NRN,0137
MMC,1702,,9020,3,M W F,6,TUR,L007,ROCK/ROLL & AMERICA,"Lee,Ji Hoon;",,,,
MMC,2100,$18.67,2693,3,T R,6,WEIM,1064,WRITING MASS COMMUNIC,"Dodd,Julie E;",M,E1E3,WEIM,2050
MMC,2100,$18.67,2694,3,T R,6,WEIM,1064,WRITING MASS COMMUNIC,"Dodd,Julie E;",W,E1E3,WEIM,2056
MMC,2100,$18.67,2696,3,T R,6,WEIM,1064,WRITING MASS COMMUNIC,"Dodd,Julie E;",W,E1E3,WEIM,2050
MMC,2100,$18.67,2698,3,T R,6,WEIM,1064,WRITING MASS COMMUNIC,"Dodd,Julie E;",R,E1E3,WEIM,2050
MMC,2100,$18.67,2699,3,T R,8,FLG,0280,WRITING MASS COMMUNIC,"Dodd,Julie E;",T,E1E3,WEIM,2056
MMC,2100,$18.67,3237,3,T R,8,FLG,0280,WRITING MASS COMMUNIC,"Dodd,Julie E;",F,5-7,WEIM,2056
MMC,2100,$18.67,3252,3,T R,8,FLG,0280,WRITING MASS COMMUNIC,"Dodd,Julie E;",M,9-11,WEIM,2050
MMC,2100,$18.67,3285,3,T R,8,FLG,0280,WRITING MASS COMMUNIC,"Dodd,Julie E;",R,9-11,WEIM,2056
MMC,2100,$18.67,3288,3,T R,8,FLG,0280,WRITING MASS COMMUNIC,"Dodd,Julie E;",T,E1E3,WEIM,2050
MMC,2100,$18.67,5076,3,T R,6,WEIM,1064,WRITING MASS COMMUNIC,"Dodd,Julie E;",M,9-11,WEIM,3028
MMC,2100,$18.67,5077,3,T R,6,WEIM,1064,WRITING MASS COMMUNIC,"Dodd,Julie E;",W,9-11,WEIM,3028
MMC,2100,$18.67,9073,3,T R,6,WEIM,1064,WRITING MASS COMMUNIC,"Dodd,Julie E;",F,4-6,WEIM,2050
MMC,2100,$18.67,9074,3,T R,6,WEIM,1064,WRITING MASS COMMUNIC,"Dodd,Julie E;",F,7-9,WEIM,2050
MMC,2604,,6569,3,M,11,WEIM,1064,MASS MEDIA AND YOU,"Lee,Ji Hoon;",W,11E1,WEIM,1064
MMC,3260,,1170,3,T R,6,FLG,0280,COMMUNICA ON INTERNET,"Carlson,David E;",T,4-5,WEIM,3024
MMC,3260,,1174,3,T R,6,FLG,0280,COMMUNICA ON INTERNET,"Carlson,David E;",M,6-7,WEIM,2056
MMC,3260,,1184,3,T R,6,FLG,0280,COMMUNICA ON INTERNET,"Carlson,David E;",R,9-10,WEIM,3028
MMC,3260,,1189,3,T R,6,FLG,0280,COMMUNICA ON INTERNET,"Carlson,David E;",F,5-6,WEIM,3024
MMC,3260,,5135,3,T R,6,FLG,0280,COMMUNICA ON INTERNET,"Carlson,David E;",W,1011,WEIM,2056
MMC,4200,,5136,3,M W F,5,WEIM,1064,LAW OF MASS COMMUNICA,"Alexander,Laurence B;",,,,
MMC,4302,,3737,3,T,8,MCCB,G086,WORLD COMM SYSTEMS,"Gao,Fangfang;",R,8-9,WEIM,1076
PGY,3610,$15.00,5137,2,M,E1E3,WEIM,1076,SURVEY PHOTOJOURNALSM,"Bauldree,Kimberly A;",,,,
LAA,1920,,2709,3,M W F,3,LIT,0109,INTRO TO LANDSCAPE,STAFF;,,,,
LAA,2330,$25.00,6091,3,M W,2,ARCH,0423,SITE ANALYSIS,STAFF;,F,1-2,ARCH,0423
LAA,2376C,$64.13,1817,4,M W F,4-5,ARCH,0116,DESIGN COMMUNICAT 1,STAFF;,,,,
LAA,2710,,6087,3,T,6,ARCH,0423,HIS OF LANDSCAPE ARCH,STAFF;,R,5-6,ARCH,0423
LAA,3350C,$104.35,2711,5,M   F,6,ARCH,0213,SITE DES/PLAN STUDIO,STAFF;,M  RF,7-9,ARCH,0320
LAA,3350C,$104.35,2712,5,M   F,6,ARCH,0213,SITE DES/PLAN STUDIO,STAFF;,M  RF,7-9,ARCH,0322
LAA,3420,$69.35,5274,5,M W F,2,ARCH,0213,LAND CONSTRUCTION 1,STAFF;,M W F,3-4,ARCH,0320
LAA,3420,$69.35,5292,5,M W F,2,ARCH,0213,LAND CONSTRUCTION 1,STAFF;,M W F,3-4,ARCH,0322
LAA,4356,,6308,6,M W F,6-8,ARCH,0318,ENVIR PLAN DES STUDIO,STAFF;,,,,
LAA,4357,$10.00,5597,2,T,7-8,ARCH,0318,SENIOR INDEP PROJ SEM,STAFF;,,,,
LAA,4450,$108.75,6309,5,T R,2-4,ARCH,0318,LANDSCAPE DES IMPLEM,STAFF;,,,,
LAA,4905,,DEPT,VAR,TBA,,,,SPEC STUDIES LAND ARC,STAFF;,,,,
LAA,4935,,3273,3,T,2-3,RNK,0230,GARDENS OF THE WORLD,STAFF;,R,3,RNK,0215
LAA,4940,,2158,3,TBA,,,,LAND ARCH INTERNSHIP,STAFF;,,,,
LAA,4941C,,4179,9,TBA,,,,EXTENDED INTERNSHIP,STAFF;,,,,
LAA,5331,$15.00,DEPT,3,M W,2,ARCH,0423,SITE DESIGN METHODOL,"Linscott,Lester L;",F,1-2,ARCH,0423
LAA,6382,,4889,3,T R,5-6,ARCH,0213,ECOLOGIC/ENVIR POLICY,STAFF;,,,,
LAA,6656C,$45.00,2723,6,M W F,6-9,ARCH,0316,ADV LAND ARCH DESIGN,STAFF;,,,,
LAA,6716,$5.00,7403,3,T,6,ARCH,0423,HIST LANDSCAPE ARCHIT,STAFF;,R,5-6,ARCH,0423
LAA,6905,,DEPT,VAR,TBA,,,,DIRECTED STUDY,STAFF;,,,,
LAA,6905,,DEPT,VAR,TBA,,,,DIRECTED STUDY,STAFF;,,,,
LAA,6935,,8167,3,T,2-3,RNK,0230,GARDENS OF THE WORLD,"Williams,Sara K;",R,3,RNK,0215
LAA,6941,,DEPT,3,TBA,,,,SUPERVISED INTERNSHIP,STAFF;,,,,
LAA,6979,$35.00,DEPT,VAR,TBA,,,,TERMINAL PROJECT,STAFF;,,,,
HUM,2420,,2372,3,T,5-6,AND,0013,AFRICAN HUMANITIES,"Bwenge,Charles M;",R,6,AND,0013
HUM,2424,,4681,3,M W F,3,LIT,0233,AFRICAN CULTURES/LIT,"Akinyemi,Akintunde;",,,,
SSA,3730,,4197,3,M W F,8,MAT,0004,LANG AFRICAN SOCIETY,"Matondo,Masangu Deus;",,,,
SSA,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Akinyemi,Akintunde;",,,,
SSA,4930,,2376,3,T,8-9,TUR,2342,AFRICAN LANG&WLDVIEW,"Bwenge,Charles M;",R,9,TUR,2350
SSA,4930,,6548,3,M W F,7,MAT,0113,LANG DOCUMENTATION,"Essegbey,James;",,,,
AKA,1130,$4.50,3315,5,MTWRF,4,LIT,0237,BEGINNING AKAN 1,"Essegbey,James;",,,,
AKA,2200,,2159,3,M W F,4,CBD,0210,INTERMEDIATE AKAN 1,"Ofoe,Levi C;",,,,
AKA,3410,,4727,3,M W F,3,LIT,0237,ADVANCED AKAN 1,"Ofoe,Levi C;",,,,
AHM,1130,$4.50,9047,5,M   F,9-10,TUR,1101,BEGINNING AMHARIC 1,"Seifu,Abiyot Debebe;",M,11,TUR,1101
AHM,2200,$2.70,2161,3,M W F,9,MAT,0112,INTERMED AMHARIC 1,"Seifu,Abiyot Debebe;",,,,
AHM,3410,$2.70,DEPT,3,TBA,,,,ADVANCED AMHARIC 1,STAFF;,,,,
ABT,3500,,4956,3,T,7,MAT,0117,ARABIC CULTURE,"Arfi,Khadidja;",R,7-8,MAT,0113
ARA,1130,$4.50,3463,5,MTWRF,3,MAT,0002,BEGINNING ARABIC 1,"Alhadi,Esameddin;",,,,
ARA,1130,$4.50,6214,5,MTWRF,4,MAT,0002,BEGINNING ARABIC 1,"Alhadi,Esameddin;",,,,
ARA,1130,$4.50,7509,5,MTWRF,3,MAT,0004,BEGINNING ARABIC 1,"Bouguettaya,Soraya;",,,,
ARA,1130,$4.50,8025,5,MTWRF,2,MAT,0251,BEGINNING ARABIC 1,"Bouguettaya,Soraya;",,,,
ARA,2200,$2.70,1854,3,M W F,6,MAT,0010,INTERMEDIATE ARABIC 1,"Alhadi,Esameddin;",,,,
ARA,2200,$2.70,8055,3,M W F,5,MAT,0010,INTERMEDIATE ARABIC 1,"Bouguettaya,Soraya;",,,,
ARA,2200,$2.70,8287,3,M W F,5,MAT,0009,INTERMEDIATE ARABIC 1,"Alhadi,Esameddin;",,,,
ARA,3410,$2.70,1859,3,M W F,9,LIT,0127,ADVANCED ARABIC 1,"Haddad,Youssef A;",M W,10,LIT,0127
ARA,4400,$2.70,7152,3,T,8-9,MAT,0006,FOURTH YEAR ARABIC 1,"Tlili,Sarra;",R,9,MAT,0009
ARA,4420,$2.70,4847,3,T,7,MAT,0112,ARABIC THROUGH TEXTS,"Tlili,Sarra;",R,7-8,MAT,0112
ARA,4930,,3307,3,M W F,8,LIT,0233,ARABIC SOLOLINGUISTIC,"Haddad,Youssef A;",,,,
CHI,1130,$4.50,1219,5,MTWRF,4,LIT,0119,BEGINNING CHINESE 1,"Shen,Cynthia Hsien;",,,,
CHI,1130,$4.50,1960,5,MTWRF,4,MAT,0102,BEGINNING CHINESE 1,"Peir,I-Chun;",,,,
CHI,1130,$4.50,2272,5,MTWRF,6,MAT,0117,BEGINNING CHINESE 1,"Fresh,Elinore L;",,,,
