coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
SLS,1501,$3.00,DEPT,3,,,WEB,,COLLEGE STUDY SKILL 1,"Easterling,Dominique Shayla;",,,,
SOP,4004,$3.00,DEPT,3,,,WEB,,SOCIAL PSYCHOLOGY,"Easterling,Dominique Shayla;",,,,
SPN,1130,$5.00,DEPT,5,,,WEB,,BEGINNING SPANISH 1,"Easterling,Dominique Shayla;",,,,
SPN,1131,$5.00,DEPT,5,,,WEB,,BEGINNING SPANISH 2,"Easterling,Dominique Shayla;",,,,
STA,2023,$3.00,DEPT,3,,,WEB,,INTRO TO STATISTICS 1,"Easterling,Dominique Shayla;",,,,
SYG,2000,$3.00,DEPT,3,,,WEB,,PRINCPLS OF SOCIOLOGY,"Easterling,Dominique Shayla;",,,,
SYG,2430,$3.00,DEPT,3,,,WEB,,MARRIAGE AND FAMILY,"Easterling,Dominique Shayla;",,,,
DEN,6260,,DEPT,2,TBA,,,,ORAL MED/DEN PHARMACO,"Bates,Carol Stewart;Cha,Seunghee;Heft,Marc;Katz,Joseph;Sandow,Pamela R;",,,,
DEN,6678,,DEPT,1,TBA,,,,ADV ORAL MED/DRUG INT,"Katz,Joseph;",,,,
DEN,7762L,,DEPT,1,TBA,,,,CLN RAD 1 RADIOGRAPH,"Cha,Seunghee;Katkar,Rujuta Amol;Lado,Ernest A,JR;Nair,Madhu K;Pettigrew,James C,Jr;",,,,
DEN,8765L,,DEPT,1,TBA,,,,CLN RADIOL 2 INTERPRE,"Cha,Seunghee;Katkar,Rujuta Amol;Lado,Ernest A,JR;Nair,Madhu K;Pettigrew,James C,Jr;",,,,
DEN,8767L,,DEPT,1,TBA,,,,CLIN ONCOLOGY & PATH,"Sandow,Pamela R;",,,,
DCP,3220,,2354,3,T,6-7,RNK,0210,SOC&CLTR SUST BLT ENV,"Frank,Kathryn I;",R,7,RNK,0210
DCP,4290,,DEPT,6,TBA,,,,CAPSTONE SUST BLT ENV,"Carr,Margaret H;",,,,
DCP,4290,,DEPT,6,TBA,,,,CAPSTONE SUST BLT ENV,"Acomb,Glenn A;Armaghani,Bahar A;Baweja,Vandana;Frank,Kathryn I;Latimer,Stanley Steve;Macedo,Joseli;Srinivasan,Ravi Shankar;Torres,Maruja;Winters,Charlotte L;",,,,
DCP,4930,,DEPT,VAR,TBA,,,,SPECIAL TOPICS,"Silver,Christopher;",,,,
DCP,4942,,DEPT,VAR,TBA,,,,FIELD EXP SUST/BUILT,"Srinivasan,Ravi Shankar;",,,,
DCP,6716,,1D55,3,R,3-5,ARCH,0423,CULTURAL RESRCE PRESV,"Matthews,Janet Snyder;",,,,
DCP,6730,,01HD,3,W,3-5,RNK,0225,PRESERVATION POLICY,"Matthews,Janet Snyder;",,,,
DCP,6905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,STAFF;,,,,
DCP,6931,,DEPT,VAR,TBA,,,,SPECIAL TOPICS,STAFF;,,,,
DCP,6931,,DEPT,1,TBA,,,,HIST PRESER. WORKSHOP,STAFF;,,,,
DCP,6971,,DEPT,VAR,TBA,,,,RSCH MASTERS THESIS,STAFF;,,,,
DCP,7794,,DEPT,1,M,6,RNK,0220,DOCTORAL SEMINAR,"Lewis,Ferdinand;",,,,
DCP,7911,,DEPT,3,W,6-8,ARCH,0215,ADV DES CONSTR/PLAN 1,"Peng,Zhong-Ren;",,,,
DCP,7940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
DCP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
DCP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Zwick,Paul D;",,,,
DCP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Issa,Raja Raymond A;",,,,
DCP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
DCP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Zwick,Paul D;",,,,
DCP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Issa,Raja Raymond A;",,,,
DIG,2931C,$53.90,15BA,3,T,7,NRG,0205,DIG ART & SCI CONVERG,"Pagano,Patrick Ralph;",R,7-8,NRG,0205
DIG,4255C,,157F,3,M W F,10,NRG,0205,AUDIO DESIGN DIG PROD,"Pagano,Patrick Ralph;",,,,
DIG,4905,,15BB,3,T,4,NRG,0205,VIDEOGAME THEORY/ANLY,"DeVane,Benjamin Mitchell;",R,4-5,NRG,0205
DIG,4905,,157H,3,T,8-9,NRG,0205,INTERACTION DESIGN,"Barmpoutis,Angelos;",R,9,NRG,0205
DIG,6126C,$53.90,076E,3,T,8-9,NRG,0205,INTERACTION DESIGN,"Barmpoutis,Angelos;",R,9,NRG,0205
DIG,6256C,$53.90,157E,3,M W F,10,NRG,0205,AUDIO DESIGN DIG PROD,"Pagano,Patrick Ralph;",,,,
DIG,6719,$50.00,07G1,3,T,4,NRG,0205,VIDEOGAME THEORY/ANLY,"DeVane,Benjamin Mitchell;",R,4-5,NRG,0205
DIG,6751C,$50.00,0877,3,T,5-6,NRG,0205,MULTIMEDIA INTERFACES,"Barmpoutis,Angelos;",R,6,NRG,0205
DIG,6840C,$53.90,0871,VAR,W,6-8,CSE,E413,INTRD RES DIG ART SCI,"DeVane,Benjamin Mitchell;",,,,
DIG,6850C,$53.90,074B,3,T,7,NRG,0205,DIG ART & SCI CONVERG,"Pagano,Patrick Ralph;",R,7-8,NRG,0205
DIG,6906,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,"Barmpoutis,Angelos;",,,,
DIG,6971,$37.14,DEPT,VAR,TBA,,,,RESEARCH FOR THESIS,"DeVane,Benjamin Mitchell;",,,,
DIG,6973,,DEPT,VAR,TBA,,,,CAP PROJ IN LIEU THES,"Barmpoutis,Angelos;DeVane,Benjamin Mitchell;Oliverio,James Charles;",,,,
ECO,2013,$4.50,03C1,4,,,WEB,,PRIN MACROECONOMICS,"Knapp,Colin Ashley;",,,,
ECO,2013,$.50,1159,4,T R,5-6,BRY,0130,PRIN MACROECONOMICS,"Knapp,Colin Ashley;",,,,
ECO,2013,$4.50,1160,4,,,WEB,,PRIN MACROECONOMICS,"Knapp,Colin Ashley;",,,,
ECO,2013,$4.50,1161,4,,,WEB,,PRIN MACROECONOMICS,"Knapp,Colin Ashley;",,,,
ECO,2023,$.50,037H,4,M W,3-4,BRY,0130,PRIN MICROECONOMICS,"Rush,Mark;",,,,
ECO,2023,$4.50,1174,4,,,WEB,,PRIN MICROECONOMICS,"Rush,Mark;",,,,
ECO,2023,$4.50,1175,4,,,WEB,,PRIN MICROECONOMICS,"Rush,Mark;",,,,
ECO,3101,$2.00,0135,4,T R,5-6,STZ,0101,INTERMED MICROECON,"Li,Fan;",,,,
ECO,3101,$2.00,9277,4,T R,9-10,STZ,0102,INTERMED MICROECON,"Slutsky,Steven M;",,,,
ECO,3203,$2.00,039C,4,M W,7-8,STZ,0101,INTERMED MACROECON,"Bomberger,William A;",,,,
ECO,3203,$2.00,4199,4,M W,9-10,STZ,0101,INTERMED MACROECON,"Bomberger,William A;",,,,
ECO,3532,$2.00,087H,4,T R,9-10,STZ,0101,PUBLIC CHOICE,"Kenny,Lawrence W;",,,,
ECO,3704,$2.00,04C0,4,M W,9-10,STZ,0103,INTERNATIONAL TRADE,"Acharya,Achala;",,,,
ECO,3704,$2.00,111D,4,M W,5-6,MAT,0112,INTERNATIONAL TRADE,"Lynch,Bryan J;",,,,
ECO,3713,$2.00,04EE,4,T R,7-8,STZ,0102,INTERNAT MACROECON,"Waldo,Douglas G;",,,,
ECO,3713,$106.00,DEPT,4,,,WEB,,INTERNAT MACROECON,"Waldo,Douglas G;",,,,
ECO,3713,$2.00,11HH,4,T R,9-10,STZ,0104,INTERNAT MACROECON,"Waldo,Douglas G;",,,,
ECO,3713,$106.00,12AD,4,,,WEB,,INTERNAT MACROECON,"Waldo,Douglas G;",,,,
ECO,4400,$2.00,0140,4,M W,7-8,MAT,0112,GAME THEORY & APPLICA,"Knight,David T;",,,,
ECO,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Blair,Roger D;",,,,
ECO,4934,,11H4,4,T R,7-8,STZ,0103,MONETARY ECONOMICS,"Bomberger,William A;",,,,
ECO,4970,,DEPT,VAR,TBA,,,,HONORS THESIS,"Blair,Roger D;",,,,
ECO,5715,$3.00,DEPT,2,M W,5-6,HGS,150,OPEN ECON MACROECON,"Waldo,Douglas G;",,,,
ECO,5715,$3.00,7126,2,M W,7-8,HGS,150,OPEN ECON MACROECON,"Waldo,Douglas G;",,,,
ECO,6409,$3.00,011H,2,T R,3-4,HGS,120A,GAME THEORY APPLIED,"Romano,Richard E;",,,,
ECO,6906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Blair,Roger D;",,,,
ECO,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Blair,Roger D;",,,,
ECO,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Blair,Roger D;",,,,
ECO,7113,,9387,VAR,M W,1-2,MAT,0114,INFORMATION ECONOMICS,"Sappington,David;",,,,
ECO,7119,,12FB,3,M W,5-6,MAT,0011,INFO INCENTIVE AGENCY,"Sappington,David;",,,,
ECO,7427,,114E,3,M W,3-4,MAT,0014,ECONOMETRIC METHODS 2,"Hamersma,Sarah Ellen;",,,,
ECO,7534,,12FD,VAR,T R,7-8,MAT,0118,EMPIRICAL PUBL ECON,"Kenny,Lawrence W;",,,,
ECO,7535,,121B,VAR,T R,7-8,MAT,0014,EMPIRICAL PUB ECON 2,"Romano,Richard E;",,,,
ECO,7707,,12HH,3,T R,5-6,MAT,0118,INTERNATL ECON RELA,"Dinopoulos,Elias;",,,,
ECO,7938,,12FC,VAR,T R,3-4,MAT,0014,REGULATION APP,"Jamison,Mark A;",,,,
ECO,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Blair,Roger D;",,,,
ECO,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Blair,Roger D;",,,,
ECP,4403,$2.00,111C,4,M W,3-4,MAT,0112,GOVT REGULA OF BUS,"Blair,Roger D;",,,,
ECP,5702,$3.00,7635,2,M W,5-6,HGS,140,MANAGERIAL ECONOMICS,"Berg,Sanford V;",,,,
ECP,6701,$3.00,2932,2,M W,3-4,HGS,140,COMP STRG IN EXP MKT,"Ai,Chunrong;",,,,
ECP,6708,$3.00,012E,2,M W,7-8,HGS,240,CASE COMPETITIVE STRA,"Hamilton,Jonathan H;",,,,
ECP,7418,,12E7,VAR,M W,1-2,MAT,0114,ECON OF REGULATION,"Sappington,David;",,,,
EDA,4930,,DEPT,3,T R,2-3,BRY,0232,ORIENTATION LEADERS,"Howard,Michael T;",,,,
EDA,4930,,DEPT,2,T,6-7,REI,0282,FRAT/SORORITY COMM LE,"Causseaux,Jack A;",,,,
EDA,4930,,DEPT,2,TBA,,,,RECRUITMENT LDRSHIP,"Mays,Carey;",,,,
EDA,6061,,DEPT,3,,,WEB,,ED ORGANIZATION & ADM,"Maxey,George;",,,,
EDA,6061,$3.00,DEPT,3,,,WEB,,ED ORGANIZATION & ADM,"Maxey,George;",,,,
EDA,6192,,DEPT,3,,,WEB,,ED LEADER INDIVIDUAL,"Eldridge,Linda Burney;",,,,
EDA,6192,$3.00,DEPT,3,,,WEB,,ED LEADER INDIVIDUAL,"Eldridge,Linda Burney;",,,,
EDA,6193,,1B21,3,R,10E1,NRN,0292,ED LEADERSHP: INSTRUC,"Janssen,Julie Mastry;",,,,
EDA,6222,,033E,3,W,10E1,NRN,0219,ADM OF SCHOOL PERSNL,"Eldridge,Linda Burney;",,,,
EDA,6232,,0330,3,M,10E1,NRN,0270,PUBLIC SCHOOL LAW,"Wood,R C;",,,,
EDA,6423,$276.30,DEPT,3,,,WEB,,DATA-DRVN DECISN MAKE,"Ohlson,Matthew A;",,,,
EDA,6423,$276.30,DEPT,3,,,WEB,,DATA-DRVN DECISN MAKE,"Ohlson,Matthew A;",,,,
EDA,6423,,1B22,3,T,10E1,NRN,0292,DATA-DRVN DECISN MAKE,"Archer-Banks,Diane Alice Marie;",,,,
EDA,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDA,6931,$276.30,DEPT,3,,,WEB,,CENTRAL OFFICE ADMIN,"McNerney,Michael;",,,,
EDA,6931,$276.30,DEPT,3,,,WEB,,CENTRAL OFFICE ADMIN,"McNerney,Michael;",,,,
EDA,6931,$276.30,DEPT,3,,,WEB,,ADV SEM ED RSH,"Oliver,Bernard;",,,,
EDA,6931,$276.30,DEPT,3,,,WEB,,ADV SEM ED RSH,"Oliver,Bernard;",,,,
EDA,7945,,DEPT,3,TBA,,,,PRACT IN SUPER & ADM,"Eldridge,Linda Burney;",,,,
EDA,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EDA,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EDA,7980,,DEPT,VAR,,,WEB,,DOCTORAL RESEARCH,STAFF;,,,,
EDA,7985,$276.30,DEPT,3,,,WEB,,RES DESIGN IN ED ADM,"Mousa,Bruce E;",,,,
EDA,7985,$276.30,DEPT,3,,,WEB,,RES DESIGN IN ED ADM,"Mousa,Bruce E;",,,,
EDF,3110,,06E8,3,M W F,2,NRN,0260,HUMAN GROWTH & DEVEL,"Siahpoush,Farhad;",,,,
EDF,3110,,1267,3,T,6-7,NRN,0278,HUMAN GROWTH & DEVEL,"Zatz,Elizabeth A;",R,6,NRN,0278
EDF,3110,,1269,3,T,9,NRN,0219,HUMAN GROWTH & DEVEL,"Carrasco,Kelly Decker;",R,8-9,NRN,0219
EDF,3110,,1573,3,M W F,5,NRN,0278,HUMAN GROWTH & DEVEL,"Reynolds,Myshea P;",,,,
EDF,3110,,4510,3,M W F,6,NRN,0270,HUMAN GROWTH & DEVEL,"Daley,Matthew L;",,,,
EDF,3110,,4621,3,M W F,7,NRN,0278,HUMAN GROWTH & DEVEL,"Gaddis,Justin G;",,,,
EDF,3110,,4751,3,M W F,10,NRN,0260,HUMAN GROWTH & DEVEL,"Joseph,Kathleen V;",,,,
EDF,3115,,DEPT,3,M,3-4,NRN,0270,CHILD DEV INCLUS ED,"Ashton,Patricia T;",W,5,NRN,0270
EDF,3115,,DEPT,3,W,3-4,NRN,0270,CHILD DEV INCLUS ED,"Toledano,Shanee;",M,5,NRN,0270
EDF,3132,,7663,3,T,7-8,NRN,0292,THE YOUNG ADOLESCENT,"Siahpoush,Farhad;",R,8,NRN,0292
EDF,3135,,1276,3,M,4,NRN,0292,THE ADOLESCENT,"Siahpoush,Farhad;",W,4-5,NRN,0292
EDF,3210,,1278,3,T,2-3,NRN,0278,EDUCATION PSYCHOLOGY,"Mitchell,Ted D;",R,2,NRN,0278
EDF,3210,,1279,3,T,4,NRN,0278,EDUCATION PSYCHOLOGY,"Page,Kristin M;",R,3-4,NRN,0278
EDF,3210,,1280,3,T,4-5,NRN,0292,EDUCATION PSYCHOLOGY,"Navarro,Ana O;",R,4,NRN,0292
EDF,3210,,7208,3,T,6,NRN,0292,EDUCATION PSYCHOLOGY,"Page,Kristin M;",R,6-7,NRN,0292
EDF,4430,,6566,3,T,5-6,NRN,0270,MEAS & EVAL IN EDUC,"Hu,Jin Xiang;",R,6,NRN,0270
EDF,6113,,9134,3,W,6-8,NRN,0292,ED PSY HUMAN DEVEL,"Ashton,Patricia T;",,,,
EDF,6402,,DEPT,3,T,10E1,NRN,0219,INFERENTIAL STATS,"Huggins,Anne Corinne;",,,,
EDF,6403,,DEPT,6,M W,9-E1,NRN,0211,QUANT FOUND ED RES,"Dewey,James Foster;",,,,
EDF,6403,,DEPT,6,M W,3-5,NRN,0260,QUANT FOUND ED RES,"Seraphine,Anne Elizabeth;",,,,
EDF,6436,,DEPT,4,R,7-10,NRN,0270,THEORY OF MEASUREMENT,"Huggins,Anne Corinne;",,,,
EDF,6475,,DEPT,4,M W,5-6,NRN,0211,QUAL FOUND OF ED RES,"Koro-Ljungberg,Mirka Elina;",,,,
EDF,6475,,6183,4,M W,1011,NRN,0184,QUAL FOUND OF ED RES,"Emihovich,Catherine A;",,,,
EDF,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDF,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
EDF,6938,$276.30,DEPT,3,,,WEB,,QUALITATIVE METHODS,"Emihovich,Catherine A;",,,,
EDF,6938,,03C2,3,W,8-10,NRN,0278,SUPERVISED TEACHING,"Therriault,David James;",,,,
EDF,6938,$3.00,DEPT,3,,,WEB,,QUANT 2-FND RES METH,"MacInnes,Jann W;",,,,
EDF,6938,$276.30,DEPT,3,,,WEB,,QUANT 2: FND RES METH,"MacInnes,Jann W;",,,,
EDF,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EDF,7405,,DEPT,4,T R,5-6,NRN,0219,ADV QUAN FOUND ED RES,"MacInnes,Jann W;",,,,
EDF,7412,,DEPT,3,T,8-9,NRN,0278,STRUCT EQUATION MODEL,"Algina,James J;",R,8,NRN,0278
EDF,7479,,DEPT,3,M,7-9,NRN,0219,QUAL DATA ANALYSIS,"Koro-Ljungberg,Mirka Elina;",,,,
EDF,7932,,DEPT,3,W,2-4,NRN,0278,MULTIVAR ANALY/ED RES,"MacInnes,Jann W;",,,,
EDF,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EDF,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EDH,6046,,DEPT,3,M,7-9,NRNA,1331,DIVERSITY ISSUES,"Carodine,MaryKay S;",,,,
EDH,6053,,119D,3,W,10E1,NRNA,1331,COMMUNITY COLL IN AM,"Campbell,Dale Franklin;",,,,
EDH,6361,,DEPT,3,W,7-9,PEA,P202A,THEO/ASSESSMT HIGH ED,"Shaw,Jen Day;",,,,
EDH,6637,,DEPT,3,R,7-9,NRNA,1331,CRISIS MGT HIGHER ED,"Dunkel,Norbert W,JR;",,,,
EDH,6931,$276.30,DEPT,3,,,WEB,,RESEARCH PROPOSAL,"Campbell,Dale Franklin;",,,,
EDH,6931,$276.30,DEPT,3,,,WEB,,RESEARCH PROPOSAL,"Campbell,Dale Franklin;",,,,
EDH,6931,,DEPT,1,TBA,,,,LRNING PLAN IMPLEMENT,"O'daniels,Kristina M;",,,,
EDH,6931,,119B,3,M,10E1,NRNA,1331,CRITICAL ISS HIGHER E,"Mendoza,Maria Del Pilar;",,,,
EDH,6931,,DEPT,3,T,9-11,NRN,0270,INT'L ORG STUDENT SER,"Osfield,Kenneth J;",,,,
EDH,6935,,DEPT,3,W,7-9,GRAO,1108,SEM COL STU PERSONNEL,"Porter-Roberts,Julia D;",,,,
EDH,6947,,DEPT,3,TBA,,,,PRACT STU PERSONNEL,"Fugate-Roberts,Kimberly J;",,,,
EDH,7405,$276.30,DEPT,3,,,WEB,,THE LAW & HIGHER ED,"Wood,R C;",,,,
EDH,7405,$276.30,DEPT,3,,,WEB,,THE LAW & HIGHER ED,"Wood,R C;",,,,
EDH,7505,$276.30,DEPT,3,,,WEB,,FINANCING OF HIGH ED,"Villarreal,Pedro;",,,,
EDH,7505,$276.30,DEPT,3,,,WEB,,FINANCING OF HIGH ED,"Villarreal,Pedro;",,,,
EDH,7634,,5238,3,T,8-10,NRNA,1331,STUDENT AFFAIRS ADMIN,"Sandeen,Carl A;",,,,
EDH,7916,,8260,3,T,10E1,NRN,0290,CONTEMP RES HIGHER ED,"Villarreal,Pedro;",,,,
EDH,7942,,DEPT,1,TBA,,,,GRP SUPV ST PERSONNEL,"Fugate-Roberts,Kimberly J;",,,,
MHS,3930,,2087,3,M,6-8,NRN,0292,MINDFUL LIVING,"Shader,Kristen L;",,,,
MHS,4900,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MHS,6020,,DEPT,3,F,3-5,NRNA,1327A,CNSLNG COMMUNITY SETN,"Hurff,Patricia A;",,,,
MHS,6061,,DEPT,3,W,6-8,PEA,P404,SPIRITUAL ISS MULTICU,"Fukuyama,Mary A;",,,,
MHS,6071,,DEPT,3,W,3-5,NRNA,1327A,DIAG TRT MENTAL DISOR,"Jenkins,Jaime Lafarr;",,,,
MHS,6200,,DEPT,3,M,6-8,NRN,0260,ASSESSMENT COUNSELING,"Swank,Jacqueline M;",,,,
MHS,6421,,DEPT,3,T,3-5,NRNA,1327A,PLAY THERAPY CHILDREN,"Smith,Sondra Lori;",,,,
MHS,6428,,DEPT,3,T,2-4,NRN,0270,MULTICULTURAL COUNSEL,"Siahpoush,Farhad;",,,,
MHS,6430,,DEPT,3,W,6-8,NRNA,1327A,FAMILY COUNSELING,"Farley,William T,III;",,,,
MHS,6450,,DEPT,3,M,2-4,NRN,0219,SUBSTANCE ABUSE COUNS,"West,Rosa M;",,,,
MHS,6471,,DEPT,3,W,6-8,NRNA,1331,SEXUALITY/MENTAL HLTH,"Nash,Sara C;",,,,
MHS,6480,,DEPT,3,R,8-10,NRNA,1327A,DEV COUNSL OVER LIFE,"Hurff,Patricia A;",,,,
MHS,6500,,DEPT,3,W,9-11,NRN,0250,GROUP COUNS THEO/PROC,"Torres-rivera,Edil;",,,,
MHS,6705,,DEPT,3,R,2-4,NRNA,1331,PROF ETHICAL LEGAL,"Hull,Lesley L;",,,,
MHS,6720,,DEPT,3,R,2-4,NRNA,1327A,PROFES IDENT & ETHICS,"Daniels,Marion Harry;",,,,
MHS,6831,,DEPT,3,TBA,,,,SUPV SPLIT INTERNSHIP,"Smith,Sondra Lori;",,,,
MHS,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
MHS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
MHS,7407,,DEPT,3,T,6-8,NRNA,1205,ADV COUNSELING THEORY,"Puig,Ana;",,,,
MHS,7431,,DEPT,4,M,7-8,NRNA,1327B,ADV FAMILY COUNSELING,"Echevarria-Doan,Silvia Caridad;",T,9-E1,NRNA,1327B
MHS,7730,,DEPT,3,R,3-5,NRNA,1327B,SEM IN CNSLG RESEARCH,"Amatea,Ellen S;",,,,
MHS,7804,,DEPT,3,M,10E1,NRNA,1327A,GRP SUPER AGENCY COUN,"Swank,Jacqueline M;",,,,
MHS,7805,,DEPT,3,TBA,,,,PRACT AGENCY COUNS,"Smith,Sondra Lori;",,,,
MHS,7806,,DEPT,3,TBA,,,,PRACT MAR/FAM COUNS,"Smith,Sondra Lori;",,,,
MHS,7807,,DEPT,3,R,5-7,NRNA,1327A,GRP SUPV MAR/FAM COUN,"Hull,Lesley L;",,,,
MHS,7830,,DEPT,5,TBA,,,,INTERN COUNSEL,"Smith,Sondra Lori;",,,,
MHS,7840,,DEPT,6,TBA,,,,INTERNSHP COUNS EDUC,"Smith,Sondra Lori;",,,,
MHS,7946,,DEPT,6,TBA,,,,INTERN AGENCY PROGRAM,"Smith,Sondra Lori;",,,,
MHS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
MHS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
SDS,3340,,DEPT,3,TBA,,,,CAREER/LIFE SPAN PLAN,"Carodine,Vorner Keith;",,,,
SDS,3340,$52.11,DEPT,3,,,WEB,,CAREER/LIFE SPAN PLAN,"Anthony,Clarence Edward;",,,,
SDS,3340,,2104,3,T,6-8,NRN,0260,CAREER/LIFE SPAN PLAN,"Wolf,Cheryl P;",,,,
SDS,3430,,DEPT,3,T,2-4,NRN,0260,FAMILY/COMMUN INVOLV,"Watson,Dayna M;",,,,
SDS,3430,,DEPT,3,R,2-4,NRN,0260,FAMILY/COMMUN INVOLV,"Logan,Sandra M;",,,,
SDS,3480,,DEPT,2,TBA,,,,STU DEV UNIV SETTING,"Carodine,Vorner Keith;",,,,
SDS,3480,,DEPT,2,TBA,,,,STU DEV UNIV SETTING,"Johnson,Sean;",,,,
SDS,3480,,DEPT,2,TBA,,,,STU DEV UNIV SETTING,"Winget,Ryan Michael;",,,,
SDS,3480,,DEPT,2,TBA,,,,STU DEV UNIV SETTING,"Rollins,Anthony Dustin;",,,,
SDS,3480,,DEPT,2,TBA,,,,STU DEV UNIV SETTING,"Gresley,Elizabeth J;",,,,
SDS,3480,,DEPT,2,TBA,,,,STU DEV UNIV SETTING,"Rizvi,Ayesha A;",,,,
SDS,3480,,DEPT,2,TBA,,,,STU DEV UNIV SETTING,"Winget,Christine Guy;",,,,
SDS,3481,$34.74,DEPT,2,,,WEB,,ALCOHOL & DRUG ABUSE,"Jenkins,Chad William;",,,,
SDS,3481,,2039,2,R,6-7,NRN,0250,ALCOHOL & DRUG ABUSE,"Dyce,Ceymone;",,,,
SDS,3481,,4345,2,T,3-4,NRN,0250,ALCOHOL & DRUG ABUSE,"Jaramillo,Ana M;",,,,
SDS,3482,$52.11,DEPT,3,,,WEB,,STRESS/ANXIETY MANAGE,"Isaac,Nadine;",,,,
SDS,3482,,2082,3,M,3-5,NRN,0250,STRESS/ANXIETY MANAGE,"Fields,Karin Grace;",,,,
SDS,3482,,2085,3,W,3-5,NRN,0250,STRESS/ANXIETY MANAGE,"Wolfgang,Jeff Drayton;",,,,
SDS,4410,$52.11,2089,3,,,WEB,,INTERPERS COMM SKILLS,"Solari,James;",,,,
SDS,4410,,2092,3,R,3-5,NRN,0250,INTERPERS COMM SKILLS,"Fields,Katie Marie;",,,,
SDS,4410,,4351,3,R,3-5,NRN,0270,INTERPERS COMM SKILLS,"Peace,Perry G;",,,,
SDS,6411,,DEPT,3,R,3-5,NRN,0166,COUNSEL CHILDREN,"Leibach,Tracy Lynne;",,,,
SDS,6413,,DEPT,3,R,7-9,NRN,0166,COUNSEL ADOLESCENTS,"Leibach,Tracy Lynne;",,,,
SDS,6436,,DEPT,3,T,6-8,NRNA,1327B,FAM-SCHL INTERVENTION,"Amatea,Ellen S;",,,,
SDS,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
SDS,7800,,DEPT,3,TBA,,,,PRAC SCHOOL COUNSEL,"Smith,Sondra Lori;",,,,
SDS,7820,,DEPT,3,M,9-11,NRN,0278,GRP SUPV SCHOOL COUNS,"Martin-Donald,Kim;",,,,
SDS,7830,,DEPT,5,TBA,,,,INTERN COUNSEL,"Smith,Sondra Lori;",,,,
EDF,2085,,1317,3,M W F,3,NRN,0292,TEACH DIVERSE POPULA,"Coleman,Janise S;",,,,
EDF,2085,,1318,3,M W F,5,NRN,0166,TEACH DIVERSE POPULA,"Carrasco,Kelly Decker;",,,,
EDF,2085,,3476,3,M W F,6,NRN,0278,TEACH DIVERSE POPULA,"Grapin,Sally L;",,,,
EDF,2085,,5957,3,T,6-7,NRN,0184,TEACH DIVERSE POPULA,"Nortey,Angelina N;",R,6,NRN,0184
EDF,3433,,DEPT,2,T,9-10,NRNA,2321,INTRO EDUC MEAS/EVAL,"Miller,Shauna T;",,,,
EEC,3421,,DEPT,3,M,10E1,NRNA,2327,TCH MATH & SCI EARLY,"Oh,Ji Hyun;",,,,
EEC,3941,,DEPT,3,W,8-9,NRNA,2327,PRACTICUM EARLY CHILD,"Benedict,Carmen;",,,,
EEC,6304,,DEPT,3,R,3-5,NRNA,2327,CREATIV EARLY CH CURR,"Kemple,Kristen Mary;",,,,
EEC,6525,,DEPT,3,T,9-11,NRN,0342,ISS CHILD CARE ADMIN,"Porter,Daniella S K;",,,,
EEC,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
