coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
HOS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
HOS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
HOS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
HOS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
HOS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
HOS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
HOS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
HOS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
HOS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
HOS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
HOS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
HOS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
HOS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
HOS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
HOS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
HOS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
HOS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
HOS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
HOS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
HOS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PCB,5065,,2191,4,MTWR,5,FIF,2318,ADVANCED GENETICS,STAFF;,,,,
PCB,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PCB,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
VEC,2100,,5368,3,T,10,LAR,0239,WORLD HERBS & VEGETAB,STAFF;,R,1011,LAR,0239
VEC,3221C,,1172,4,M W F,7,FIF,2316,VEGETABLE PRODUCTION,STAFF;,F,8-9,FIF,2316
COP,2271,,2D23,2,,,WEB*,,COM PRG ENGR MATLAB,STAFF;,,,,
COP,2271,,2601,2,T R,4,NEB,0201,COM PRG ENGR C++,STAFF;,,,WEB*,
COP,2271,,DEPT,2,M,3-4,FLG,0230,COM PRG ENGR VB.NET,STAFF;,,,,
COP,2271,,2603,2,T R,6,NEB,0201,COM PRG ENGR MATLAB,STAFF;,,,WEB*,
COP,2271L,,1366,1,W,4-5,NEB,0101,COM PRG ENG MATLAB L,STAFF;,,,,
COP,2271L,,2604,1,M,7-8,CSE,E231,COM PRG ENG MATLAB L,STAFF;,,,,
COP,2271L,,2606,1,M,4-5,NEB,0101,COM PRG ENG C++ LAB,STAFF;,,,,
COP,2271L,,DEPT,1,W,3-4,FLG,0230,COMPRG ENG VB.NET LAB,STAFF;,,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,STAFF;,,,,
EGN,4930,,6191,1,R,8-9,LIT,0121,SALES ENGINEERING SEM,"Rivera Jimenez,Sindia;",,,,
EGN,5949,,DEPT,VAR,TBA,,,,PRAC/INTERN/COOP WORK,"Momcilovic,Petar;",,,,
EIN,4335,,2611,3,T,10E1,FLG,0270,SENIOR DESIGN PROJECT,"Perez Velez,Roque;",,,,
EIN,4343,,8231,3,T,2,FLG,0280,INVENTRY/SUPPLY CHAIN,STAFF;,R,2-3,FLG,0260
EIN,4354,,2613,3,TBA,,,,ENGINEERING ECONOMY,STAFF;,,,,
EIN,4360C,,17FC,4,M W,1011,FLG,0220,FACIL PLAN & WRK DSGN,"Rodriguez-Caro,Carla D;",,,,
EIN,4451,,4920,3,M W F,7,FLG,0260,LEAN PROD SYSTEMS,"Tufekci,Suleyman;",,,,
EIN,4905,,082E,3,F,4-6,NEB,0101,FUND ENG PROJECT MNGT,"Caldwell,John W;",,,WEB*,
EIN,4905,,DEPT,2,F,7-8,WEIM,2056,DIVERGENT THINKING,"Akcali,Elif;",,,,
EIN,4905,,DEPT,3,T R,1-2,NEB,0101,ADV ENG LEADERSHIP DE,"Mcelroy,William J;",,,WEB*,
EIN,4905,,DEPT,VAR,TBA,,,,SPECIAL PROBLEMS,STAFF;,,,,
EIN,4912,,4562,3,T,8-10,PUGH,170,INTEG PROD/PROC DES 1,"Stanfill,R Keith;",,,,
EIN,4944,,DEPT,VAR,TBA,,,,PRACTICAL WORK,"Kirli,Serdar;",,,,
EIN,6176,,DEPT,3,TBA,,,,ADV QUAL MGT ENG BUS,STAFF;,,,,
EIN,6422,,13FE,3,M W F,3,CSE,E122,MANUFACTURING MANAGE,"Tufekci,Suleyman;",,,WEB*,
EIN,6422,,DEPT,3,,,WEB,,MANUFACTURING MANAGE,"Tufekci,Suleyman;",,,,
EIN,6422,,DEPT,3,,,WEB,,MANUFACTURING MANAGE,"Tufekci,Suleyman;",,,,
EIN,6905,,DEPT,VAR,TBA,,,,SPECIAL PROBLEMS,STAFF;,,,,
EIN,6905,,DEPT,4,T R,1011,FLG,0285,WEB BASED DSS FOR ISE,STAFF;,,,,
EIN,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EIN,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EIN,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ESI,4221C,,19C7,3,T  F,5,FLG,0220,INDUS QUALITY CONTROL,STAFF;,F,6,FLG,0280
ESI,4312,,2626,4,T R,6-7,FLG,0230,OPERATIONS RESEARCH 1,STAFF;,,,,
ESI,4313,,2627,4,M W,8-9,FLG,0220,OPERATIONS RESEARCH 2,STAFF;,,,,
ESI,4327C,,2629,4,M   F,7,FLG,0220,MATRIX/NUMERIC METHOD,STAFF;,M W F,8,FLG,0270
ESI,4356,,07DA,4,T R,3-4,MAEB,0211,DECISION SUPPORT SYST,STAFF;,,,,
ESI,4357,,1H99,4,T R,1011,FLG,0285,WEB BASED DECIS SUPP,STAFF;,,,,
ESI,4357,,8476,4,T R,6-7,FLG,0220,WEB BASED DECIS SUPP,STAFF;,,,,
ESI,4523,,2628,3,M W F,2,PSY,0130,INDUSTRIAL SYS SIMULA,"Galloway,Cristina Rivero;",,,,
ESI,4949,,DEPT,1,TBA,,,,CO-OP WORK EXPERIENCE,STAFF;,,,,
ESI,6314,,187H,4,T R,6-7,CSE,E112,DETERMIN METH OP RES,STAFF;,,,,
ESI,6314,,DEPT,4,TBA,,,,DETERMIN METH OP RES,STAFF;,,,,
ESI,6314,,DEPT,4,,,WEB,,DETERMIN METH OP RES,STAFF;,,,,
ESI,6314,,DEPT,4,,,WEB,,DETERMIN METH OP RES,STAFF;,,,,
ESI,6325,,2172,3,T,2,CSE,E122,APPL PROBABILITY METH,STAFF;,,,WEB*,
ESI,6325,,DEPT,3,,,WEB,,APPL PROBABILITY METH,STAFF;,,,,
ESI,6325,,DEPT,3,,,WEB,,APPL PROBABILITY METH,STAFF;,,,,
ESI,6341,,005A,3,TBA,,,,INTRO TO STOCH OPT,STAFF;,,,,
ESI,6420,,23H3,3,M W,6-7,WEIL,0273,FUND MATH PROGRAMMING,STAFF;,,,,
ESI,6529,,2179,3,T,2,CSE,E112,DIGIT SIMULATION TECH,"Zhong,Xiang;",,,WEB*,
ESI,6529,,DEPT,3,,,WEB,,DIGIT SIMULATION TECH,"Zhong,Xiang;",,,,
ESI,6529,,DEPT,3,,,WEB,,DIGIT SIMULATION TECH,"Zhong,Xiang;",,,,
ESI,6553,,09GE,3,M W F,8,CSE,E118,SYSTEMS DESIGN,STAFF;,,,WEB*,
ESI,6553,,DEPT,3,,,WEB,,SYSTEMS DESIGN,STAFF;,,,,
ESI,6553,,DEPT,3,,,WEB,,SYSTEMS DESIGN,STAFF;,,,,
ISM,3004,,0079,4,,,WEB,,COMPU IN BUS ENVIRON,"Olson,Eric Edward;",,,,
ISM,3013,,034H,4,TBA,,,,INTRO TO INFO SYSTEMS,"Mukherjee,Aditi;",,,,
ISM,3013,,0669,4,TBA,,,,INTRO TO INFO SYSTEMS,"Mukherjee,Aditi;",,,,
ISM,3013,,07HA,4,TBA,,,,INTRO TO INFO SYSTEMS,"Mukherjee,Aditi;",,,,
ISM,3254,,4861,2,M W,1-2,HVNR,240,BUSINESS SYSTEMS 1,"Pu,Jingchuan;",,,,
ISM,3255,,4885,2,M W,1-2,HVNR,240,BUSINESS SYSTEMS 2,"Pu,Jingchuan;",,,,
ISM,4113,,0489,2,M W,5-6,HVNR,240,BUS SYS DESIGN/APPLIC,"Mukherjee,Aditi;",,,,
ISM,4210,,1213,2,M W,5-6,HVNR,240,DATABASE MANAGEMENT,"Mukherjee,Aditi;",,,,
ISM,4220,,6286,2,T R,5-6,HVNR,240,BUS DATA COMMUNICA 1,"Jung,Kyung Sung;",,,,
ISM,4330,,6304,2,T R,5-6,HVNR,240,INFO SYS & OPER STRAT,"Geda,Avinash;",,,,
ISM,6128,,DEPT,2,M W,9-10,STZ,0101,ADV SYS DESIGN/DEV 1,"Bandyopadhyay,Subhajyoti;",,,,
ISM,6128,,DEPT,2,M W,3-4,STZ,0101,ADV SYS DESIGN/DEV 1,"Bandyopadhyay,Subhajyoti;",,,,
ISM,6128,,DEPT,2,M W,5-6,STZ,0101,ADV SYS DESIGN/DEV 1,"Bandyopadhyay,Subhajyoti;",,,,
ISM,6129,,DEPT,2,M W,5-6,STZ,0101,ADV SYS DESIGN/DEV 2,"Piramuthu,Selwyn;",,,,
ISM,6129,,DEPT,2,M W,1-2,STZ,0101,ADV SYS DESIGN/DEV 2,"Piramuthu,Selwyn;",,,,
ISM,6129,,DEPT,2,M W,3-4,STZ,0101,ADV SYS DESIGN/DEV 2,"Piramuthu,Selwyn;",,,,
ISM,6215,,DEPT,2,T R,5-6,STZ,0102,BUS DATABASE SYST 1,"Kumar,Anuj;",,,,
ISM,6215,,DEPT,2,T R,3-4,STZ,0102,BUS DATABASE SYST 1,"Kumar,Anuj;",,,,
ISM,6216,,DEPT,2,T R,3-4,STZ,0102,BUS DATABASE SYST 2,"Qiu,Liangfei;",,,,
ISM,6216,,DEPT,2,T R,5-6,STZ,0102,BUS DATABASE SYST 2,"Qiu,Liangfei;",,,,
ISM,6222,,DEPT,2,T R,7-8,STZ,0101,BUS TELECOM STRA/AP 1,"Jung,Kyung Sung;",,,,
ISM,6222,,DEPT,2,T R,9-10,STZ,0101,BUS TELECOM STRA/AP 1,"Jung,Kyung Sung;",,,,
ISM,6223,,DEPT,2,T R,7-8,STZ,0101,BUS TELECOM STRA/AP 2,"Pathak,Praveen Ashok;",,,,
ISM,6223,,DEPT,2,T R,9-10,STZ,0101,BUS TELECOM STRA/AP 2,"Pathak,Praveen Ashok;",,,,
ISM,6257,,DEPT,2,M W,9-10,STZ,0102,INTERMED BUS PROGRAM,STAFF;,,,,
ISM,6257,,DEPT,2,T R,9-10,STZ,0103,INTERMED BUS PROGRAM,STAFF;,,,,
ISM,6257,,DEPT,2,T R,7-8,STZ,0102,INTERMED BUS PROGRAM,"Bandyopadhyay,Seema;",,,,
ISM,6258,,DEPT,2,T R,7-8,STZ,0102,ADVANCED BUS PROGRAM,"Bandyopadhyay,Seema;",,,,
ISM,6258,,DEPT,2,T R,9-10,STZ,0102,ADVANCED BUS PROGRAM,"Bandyopadhyay,Seema;",,,,
ISM,6258,,DEPT,2,M W,5-6,STZ,0103,ADVANCED BUS PROGRAM,"Bandyopadhyay,Seema;",,,,
ISM,6259,,DEPT,2,T R,9-10,STZ,0102,BUSINESS PROGRAMMING,"Bandyopadhyay,Seema;",,,,
ISM,6405,,DEPT,2,M W,7-8,STZ,0103,BUSINESS INTELLIGENCE,"Kwark,Young;",,,,
ISM,6405,,DEPT,2,M W,9-10,STZ,0103,BUSINESS INTELLIGENCE,"Kwark,Young;",,,,
ISM,6423,,DEPT,2,T R,3-4,STZ,0103,DATA ANALY/DECIS SUPP,"Pathak,Praveen Ashok;",,,,
ISM,6485,,DEPT,2,T R,1-2,STZ,0101,ELECTRON COMMERCE LOG,"Cheng,Hsing;",,,,
MAN,4504,,1150,4,,,WEB,,OPER/SUPPLY CHAIN MAN,"Munson,Adam Burton;",,,,
MAN,4504,,1151,4,,,WEB,,OPER/SUPPLY CHAIN MAN,"Munson,Adam Burton;",,,,
MAN,4538,,DEPT,3,T,8-10,PUGH,170,INTEG PROD/PROC DES 1,"Mukherjee,Aditi;",,,,
MAN,5502,,DEPT,2,M W,7-8,HGS,340,PROD & OPERATION MGMT,"Vakharia,Asoo J;",,,,
MAN,6511,,DEPT,2,M W,5-6,HGS,340,PROD MANAGEMENT PROBS,"Vakharia,Asoo J;",,,,
MAN,6528,,DEPT,2,M W,7-8,STZ,0102,PRIN LOGIS/TRANS SYST,"Rajapakshe,Tharanga;",,,,
MAN,6581,,DEPT,2,M W,5-6,STZ,0102,PROJECT MANAGEMENT,"Rajapakshe,Tharanga;",,,,
MAN,6581,,DEPT,2,T R,7-8,STZ,0103,PROJECT MANAGEMENT,"Munson,Adam Burton;",,,,
QMB,3250,,1391,4,,,WEB,,STATISTCS BUS DECIS,"Thompson,Patrick A;",,,,
QMB,3250,,16BH,4,,,WEB,,STATISTCS BUS DECIS,"Thompson,Patrick A;",,,,
QMB,4701,,0491,2,M W,3-4,HVNR,240,MANAGRL OPER ANALYS 1,"Jung,Kyung Sung;",,,,
QMB,4702,,0494,2,M W,3-4,HVNR,240,MANAGRL OPER ANALYS 2,"Munson,Adam Burton;",,,,
QMB,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Aytug,Haldun;",,,,
QMB,4970,,DEPT,1,TBA,,,,HONORS THESIS,"Aytug,Haldun;",,,,
QMB,5304,,DEPT,2,M W,3-4,HGS,240,INTRO MANAGERIAL STAT,"Florig,Henry Keith;",,,,
QMB,5304,,DEPT,2,M W,5-6,HGS,240,INTRO MANAGERIAL STAT,"Florig,Henry Keith;",,,,
QMB,6358,,DEPT,2,M W,3-4,STZ,0102,STA ANLY MANAGE DEC 1,"Pan,Xiajun;",,,,
QMB,6358,,DEPT,2,M W,7-8,STZ,0103,STA ANLY MANAGE DEC 1,"Thompson,Patrick A;",,,,
QMB,6358,,DEPT,2,M W,7-8,STZ,0102,STA ANLY MANAGE DEC 1,"Pan,Xiajun;",,,,
QMB,6755,,DEPT,2,M W,3-4,HGS,340,MANAG QUANT ANALYS 1,"Munson,Adam Burton;",,,,
QMB,6755,,DEPT,2,M W,7-8,STZ,0101,MANAG QUANT ANALYS 1,"Carrillo,Janice Ellen;",,,,
QMB,6755,,DEPT,2,T R,3-4,STZ,0101,MANAG QUANT ANALYS 1,"Pan,Xiajun;",,,,
QMB,6755,,DEPT,2,T R,5-6,STZ,0101,MANAG QUANT ANALYS 1,"Pan,Xiajun;",,,,
QMB,6756,,DEPT,2,M W,7-8,STZ,0101,MANAG QUANT ANALYS 2,"Carrillo,Janice Ellen;",,,,
QMB,6756,,DEPT,2,T R,3-4,STZ,0101,MANAG QUANT ANALYS 2,"Paul,Anand Abraham;",,,,
QMB,6756,,DEPT,2,T R,5-6,STZ,0101,MANAG QUANT ANALYS 2,"Paul,Anand Abraham;",,,,
QMB,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Aytug,Haldun;",,,,
QMB,6941,,DEPT,VAR,TBA,,,,INTERNSHIP,"Aytug,Haldun;",,,,
QMB,7933,,DEPT,VAR,TBA,,,,PHD SEMINAR IN IS/IT,"Aytug,Haldun;",,,,
QMB,7933,,DEPT,VAR,TBA,,,,PHD SEMINAR IN IS/IT,"Qiu,Liangfei;",,,,
QMB,7933,,DEPT,VAR,TBA,,,,PHD SEMINAR IN OM,"Paul,Anand Abraham;",,,,
QMB,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Bandyopadhyay,Subhajyoti;",,,,
QMB,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Bandyopadhyay,Subhajyoti;",,,,
IDS,2154,,02AH,3,T,8-9,TUR,L005,FACETS SUSTAINABILITY,"Thiele,Leslie Paul;",R,9,TUR,L005
IDS,2338,,1E48,3,,,WEB,,RETHINK CITIZENSHIP,"Baron,Kevin M;",,,,
IDS,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Fields,Margaret U;",,,,
IDS,4906,,DEPT,2,M,9-10,LEI,0104,PRE-HEALTH SEMINAR 1,STAFF;,,,,
IDS,4906,,DEPT,VAR,,,HYBD,,INTERDISC THESIS RES,"Fields,Margaret U;",,,,
IDS,4930,,1H74,VAR,TBA,,,,SPEC TOP INTERDIS STU,STAFF;,,,,
IDS,4930,,1453,VAR,TBA,,,,SPEC TOP INTERDIS STU,STAFF;,,,,
IDS,4930,,23C3,3,T,5-6,TUR,2328,INFRM LIFE: PEO & DAT,STAFF;,TO ARR,ANGE,,
IDS,4930,,23C6,3,T,5-6,TUR,2328,INFRM LIFE: PEO & DAT,STAFF;,TO ARR,ANGE,,
IDS,4940,,DEPT,3,,,WEB,,VIRTUAL INTERNSHIP,STAFF;,,,,
IDS,4940,,DEPT,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
INS,3004,,0028,3,M W,3,MCCB,G086,I.S. PERSPECTIVES,STAFF;,F,3,BLK,0415
INS,3004,,0492,3,M W,3,MCCB,G086,I.S. PERSPECTIVES,STAFF;,F,3,FLI,0121
INS,3004,,14E0,3,M W,3,MCCB,G086,I.S. PERSPECTIVES,STAFF;,F,4,WEIL,0273
INS,3004,,14E4,3,M W,3,MCCB,G086,I.S. PERSPECTIVES,STAFF;,F,4,WEIM,1076
INS,4930,,22GC,3,W,6-8,MAT,0119,SR RESEARCH SEMINAR,STAFF;,,,,
INS,4930,,22GE,3,R,7-9,MAT,0119,SR RESEARCH SEMINAR,STAFF;,,,,
IUF,1000,,01G6,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,5,LEI,0142
IUF,1000,,011C,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,6,TUR,1101
IUF,1000,,011D,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,TUR,2349
IUF,1000,,011E,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,TUR,1315
IUF,1000,,011F,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,4,DAU,0342
IUF,1000,,011G,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,4,TUR,2336
IUF,1000,,011H,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,ROG,0129
IUF,1000,,012B,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,5,LEI,0242
IUF,1000,,013G,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,6,TUR,2328
IUF,1000,,013H,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,LEI,0142
IUF,1000,,014A,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,TUR,2328
IUF,1000,,014B,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,TUR,2328
IUF,1000,,014C,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,TUR,2349
IUF,1000,,014D,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,2,DAU,0342
IUF,1000,,014E,3,T R,2,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,2,TUR,1315
IUF,1000,,095B,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,WEIM,3028
IUF,1000,,095D,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,WEIM,3024
IUF,1000,,095E,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,5,TUR,2354
IUF,1000,,095F,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,6,MAEA,0327
IUF,1000,,095G,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,MAEB,0238
IUF,1000,,095H,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,MAT,0117
IUF,1000,,0951,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,MAT,0003
IUF,1000,,097A,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,MAT,0118
IUF,1000,,1C66,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,AND,0032
IUF,1000,,1C67,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,TUR,2306
IUF,1000,,1C68,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,BLK,0315
IUF,1000,,1C69,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,BLK,0415
IUF,1000,,1C70,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,10,TUR,2322
IUF,1000,,1C71,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,2,TUR,2346
IUF,1000,,1C72,3,T R,3,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,2,TUR,2336
IUF,1000,,1C73,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,TUR,2305
IUF,1000,,1C74,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,5,TUR,2342
IUF,1000,,1C75,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,6,WEIM,2050
IUF,1000,,1C76,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,6,UST,0108
IUF,1000,,1C77,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,NRN,0184
IUF,1000,,1C78,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,MAT,0004
IUF,1000,,1C79,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,MAT,0151
IUF,1000,,1C80,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,CSE,E221
IUF,1000,,1C81,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,TUR,2342
IUF,1000,,1C82,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,6,TUR,2333
IUF,1000,,1C83,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,2,TUR,2349
IUF,1000,,1C84,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,3,FLG,0275
IUF,1000,,1C88,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,5,WEIM,1092
IUF,1000,,1C89,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,3,MCCA,1142
IUF,1000,,1C91,3,T R,4,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,7,TUR,2336
IUF,1000,,1D00,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,DAU,0342
IUF,1000,,1D01,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,WEIL,0273
IUF,1000,,1D02,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,LEI,0104
IUF,1000,,1D04,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,7,LEI,0242
IUF,1000,,1D05,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,LEI,0104
IUF,1000,,1D06,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,8,TUR,1101
IUF,1000,,1D07,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,LEI,0104
IUF,1000,,1D08,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,9,LEI,0242
IUF,1000,,1D09,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,R,10,TUR,B310
IUF,1000,,1D10,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,2,TUR,B310
IUF,1000,,1D11,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,2,TUR,2322
IUF,1000,,1D12,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,3,TUR,2322
IUF,1000,,1D14,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,4,TUR,2334
IUF,1000,,1D15,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,5,TUR,2346
IUF,1000,,1D16,3,T R,5,NRN,0137,WHAT IS THE GOOD LIFE,STAFF;,F,6,DAU,0342
IUF,1000,,1D17,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,R,7,MAT,0005
IUF,1000,,1D27,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,R,8,BLK,0315
IUF,1000,,1D28,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,R,8,MCCA,2186
IUF,1000,,1D29,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,R,8,MAT,0117
IUF,1000,,1D30,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,R,9,FLI,0101
IUF,1000,,1D31,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,R,9,NRN,0342
IUF,1000,,1D33,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,R,9,MAT,0115
IUF,1000,,1D34,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,F,2,TUR,2318
IUF,1000,,1D35,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,F,3,PSY,0129
IUF,1000,,1D36,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,F,4,PSY,0129
IUF,1000,,1D37,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,F,5,PSY,0129
IUF,1000,,1D40,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,F,6,NSC,0225
IUF,1000,,1D41,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,F,6,WEIM,1092
IUF,1000,,1D42,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,F,7,FLI,0113
IUF,1000,,1D43,3,T R,6,CAR,0100,WHAT IS THE GOOD LIFE,STAFF;,F,8,TUR,2328
IUF,1000,,1D44,3,T R,8,CLB,C130,WHAT IS THE GOOD LIFE,STAFF;,F,5,MAT,0011
IUF,1000,,1D45,3,T R,8,CLB,C130,WHAT IS THE GOOD LIFE,STAFF;,F,6,MAT,0105
IUF,1000,,1D46,3,T R,8,CLB,C130,WHAT IS THE GOOD LIFE,STAFF;,F,8,TUR,2318
IUF,1000,,1D47,3,T R,8,CLB,C130,WHAT IS THE GOOD LIFE,STAFF;,F,9,MCCA,3194
IUF,1000,,1D48,3,T R,8,CLB,C130,WHAT IS THE GOOD LIFE,STAFF;,F,3,MAT,0107
